River,Reach,River Sta,Profile,Q Total,Min Ch El,W.S. Elev,Crit W.S.,E.G. Elev,E.G. Slope,Vel Chnl,Flow Area,Top Width,Froude # Chl,Event 
Mississippi,DSCoonRapidsDam,866.29,Max WS,47166.67,811.63,819.76,,820.33,0.000743,6.07,7781.84,1407.93,0.4,2014
Mississippi,DSCoonRapidsDam,866.19,Max WS,47178.17,801.5,819.91,,820,0.000059,2.47,23584.74,2062.89,0.12,2014
Mississippi,DSCoonRapidsDam,865.94,Max WS,47153.42,802.7,819.45,,819.86,0.000308,5.61,11760.29,1739.7,0.28,2014
Mississippi,DSCoonRapidsDam,865.66,Max WS,47131.5,802.7,818.8,,819.34,0.000469,6.95,11928.41,2454.42,0.34,2014
Mississippi,DSCoonRapidsDam,865.4,Max WS,47121.41,802.7,818.47,,818.76,0.000215,4.54,14776.74,3061.78,0.23,2014
Mississippi,DSCoonRapidsDam,865.16,Max WS,47099.79,802.1,817.93,812.29,818.38,0.000414,5.53,9899.74,1561.01,0.31,2014
Mississippi,DSCoonRapidsDam,865.06   Highway 610 Brid,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,864.96,Max WS,47099.39,795.8,817.46,,817.92,0.000296,5.53,10390.87,1339.73,0.27,2014
Mississippi,DSCoonRapidsDam,864.83,Max WS,47099.43,795.8,817.34,,817.72,0.000218,4.95,9526.85,728.87,0.24,2014
Mississippi,DSCoonRapidsDam,864.55,Max WS,47099.23,798.9,816.77,,817.31,0.000338,5.91,8020.64,656.21,0.29,2014
Mississippi,DSCoonRapidsDam,864.34,Max WS,47099.31,800.4,816.7,,816.99,0.00021,4.63,12804.35,1159.34,0.23,2014
Mississippi,DSCoonRapidsDam,864.08,Max WS,47099.18,796,815.63,,816.61,0.000649,8.49,7824.76,1153.46,0.41,2014
Mississippi,DSCoonRapidsDam,863.8,Max WS,47099.22,786.7,815.28,,815.78,0.000284,5.96,10490.05,1027.84,0.27,2014
Mississippi,DSCoonRapidsDam,863.59,Max WS,47098.97,800.1,814.85,,815.39,0.000378,5.9,8036.1,815.21,0.31,2014
Mississippi,DSCoonRapidsDam,863.14,Max WS,47098.8,788.5,814.41,,814.73,0.000161,4.58,10328.13,701.79,0.21,2014
Mississippi,DSCoonRapidsDam,862.68,Max WS,47098.91,788.5,813.99,,814.33,0.00017,4.66,10360.34,807.95,0.21,2014
Mississippi,DSCoonRapidsDam,862.3,Max WS,47098.58,796.5,813.52,,813.92,0.000235,5.06,9352.62,740.16,0.25,2014
Mississippi,DSCoonRapidsDam,862.2    RiceCreek       ,,Lat Struct,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,862.08,Max WS,47098.63,791.3,813.33,,813.68,0.000162,4.75,9921,622.76,0.21,2014
Mississippi,DSCoonRapidsDam,861.82,Max WS,47649.41,794.3,813.1,,813.42,0.000213,4.49,10609.81,895.64,0.23,2014
Mississippi,DSCoonRapidsDam,861.52,Max WS,47649.27,794.3,812.67,,813.03,0.000304,4.78,9959.88,996.89,0.27,2014
Mississippi,DSCoonRapidsDam,861.23,Max WS,47649.31,794.7,812.04,,812.53,0.000449,6.07,10481.2,1414.19,0.33,2014
Mississippi,DSCoonRapidsDam,860.98,Max WS,47648.88,795.2,811.51,,811.98,0.000447,6.1,12454.2,1839.85,0.33,2014
Mississippi,DSCoonRapidsDam,860.62,Max WS,47648.78,790.3,811.13,,811.38,0.000123,4.04,11831.81,795.31,0.18,2014
Mississippi,DSCoonRapidsDam,860.47,Max WS,47648.7,789.5,810.9,800.31,811.26,0.00018,4.86,9948.08,721.59,0.22,2014
Mississippi,DSCoonRapidsDam,860.43   I-694 Bridge    ,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,860.38,Max WS,47648.36,791.7,810.66,,811.09,0.000203,5.26,9160.25,691.73,0.23,2014
Mississippi,DSCoonRapidsDam,860.23,Max WS,47648.66,791.3,810.61,,810.95,0.000163,4.64,10395.32,735.89,0.21,2014
Mississippi,DSCoonRapidsDam,859.97,Max WS,47648.38,792.1,810.22,,810.68,0.00025,5.44,8753.04,622.32,0.26,2014
Mississippi,DSCoonRapidsDam,859.49,Max WS,47648.44,792.1,809.74,,810.13,0.000208,5.04,9497.55,695.81,0.23,2014
Mississippi,DSCoonRapidsDam,859.03,Max WS,47648.17,793.1,809.33,,809.63,0.000222,4.39,10880.9,994.15,0.23,2014
Mississippi,DSCoonRapidsDam,858.56,Max WS,47647.77,793.1,808.28,,808.8,0.000447,5.77,8256.62,1046.26,0.32,2014
Mississippi,DSCoonRapidsDam,858.14,Max WS,47647.88,793.1,806.98,,807.66,0.000586,6.62,7570.58,889.61,0.37,2014
Mississippi,DSCoonRapidsDam,857.91,Max WS,47647.78,793.1,805.64,,806.58,0.001001,7.8,6123.43,730.87,0.47,2014
Mississippi,DSCoonRapidsDam,857.77,Max WS,47647.72,782.18,805.7,794.7,806.12,0.000206,5.15,9262.84,634.19,0.23,2014
Mississippi,DSCoonRapidsDam,857.75   37th Ave NE Brid,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,857.73,Max WS,47647.72,782.18,805.65,,806.05,0.000201,5.11,9345.68,644.36,0.23,2014
Mississippi,DSCoonRapidsDam,857.64,Max WS,47647.62,783.18,805.47,,805.95,0.000257,5.54,8610.91,613.93,0.26,2014
Mississippi,DSCoonRapidsDam,857.59,Max WS,47647.71,783.18,805.38,,805.88,0.000267,5.69,8422.36,613.65,0.27,2014
Mississippi,DSCoonRapidsDam,857.57,Max WS,47647.29,783.58,805.45,796.42,805.84,0.000227,5.01,9521.47,718.05,0.24,2014
Mississippi,DSCoonRapidsDam,857.55   Soo Line Railroa,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,857.52,Max WS,47647.68,783.58,805.39,,805.76,0.000218,4.89,9747.23,750,0.24,2014
Mississippi,DSCoonRapidsDam,857.43,Max WS,47647.7,783.58,805.18,,805.67,0.000279,5.61,8510.48,639.21,0.27,2014
Mississippi,DSCoonRapidsDam,857.26,Max WS,47647.37,786.38,804.9,,805.4,0.000256,5.62,8472,582.59,0.26,2014
Mississippi,DSCoonRapidsDam,856.88,Max WS,47647.45,785.08,804.62,,804.95,0.000182,4.61,10338.41,745.2,0.22,2014
Mississippi,DSCoonRapidsDam,856.56,Max WS,47647.35,785.08,804.43,,804.68,0.000128,3.97,12016.2,846.47,0.18,2014
Mississippi,DSCoonRapidsDam,856.42,Max WS,47647.41,785.58,804.25,793.87,804.57,0.000163,4.51,10576.05,722.17,0.21,2014
Mississippi,DSCoonRapidsDam,856.39   Lowry Ave Bridge,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,856.34,Max WS,47647.5,782.88,804.17,,804.47,0.000164,4.4,10840.31,775.66,0.21,2014
Mississippi,DSCoonRapidsDam,856.18,Max WS,47647.29,783.78,803.95,,804.31,0.000183,4.85,9823.01,653.28,0.22,2014
Mississippi,DSCoonRapidsDam,855.93,Max WS,47647.44,783.78,803.68,,804.06,0.000197,4.94,9638.44,665.92,0.23,2014
Mississippi,DSCoonRapidsDam,855.84,Max WS,47647.2,782.78,803.61,792.81,803.96,0.000172,4.77,9992.51,653.99,0.22,2014
Mississippi,DSCoonRapidsDam,855.8    Burlington North,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,855.77,Max WS,47647.1,782.68,803.54,,803.87,0.000162,4.63,10371.66,733.66,0.21,2014
Mississippi,DSCoonRapidsDam,855.67,Max WS,47647.45,782.68,803.47,,803.79,0.000155,4.51,10559.13,699.24,0.2,2014
Mississippi,DSCoonRapidsDam,855.56,Max WS,47647.04,782.98,803.28,,803.67,0.000211,5.05,9450.34,678.4,0.24,2014
Mississippi,DSCoonRapidsDam,855.46,Max WS,47647.47,782.98,803.21,793.47,803.58,0.000196,4.87,9781.15,688.06,0.23,2014
Mississippi,DSCoonRapidsDam,855.43   Broadway Ave Bri,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,855.41,Max WS,47647.22,782.78,803.21,,803.52,0.000166,4.48,10646.51,748.76,0.21,2014
Mississippi,DSCoonRapidsDam,855.28,Max WS,47646.86,782.78,803.01,,803.4,0.000205,5.04,9444.82,648.08,0.23,2014
Mississippi,DSCoonRapidsDam,855.17,Max WS,47647.47,784.78,803.02,,803.29,0.000141,4.19,11381.53,788.42,0.19,2014
Mississippi,DSCoonRapidsDam,855.05,Max WS,47647.07,783.78,802.9,791.92,803.2,0.000143,4.39,10849.28,700.54,0.2,2014
Mississippi,DSCoonRapidsDam,855.02   Plymouth Ave Bri,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,854.98,Max WS,47647.27,779.58,802.82,,803.13,0.00013,4.44,10750.54,1046.67,0.19,2014
Mississippi,DSCoonRapidsDam,854.91,Max WS,47647.02,779.58,802.81,,803.07,0.000121,4.12,11586.41,741.63,0.18,2014
Mississippi,DSCoonRapidsDam,854.77,Max WS,47646.52,780.48,802.52,,802.94,0.000191,5.2,9171.77,576.09,0.23,2014
Mississippi,DSCoonRapidsDam,854.63,Max WS,47646.73,778.88,802.21,,802.78,0.000228,6.09,8392.32,579.43,0.25,2014
Mississippi,DSCoonRapidsDam,854.57,Max WS,47646.41,778.88,802.11,,802.71,0.00024,6.29,8458.25,643.06,0.26,2014
Mississippi,DSCoonRapidsDam,854.54,Max WS,47646.39,778.88,802.11,,802.67,0.000225,6,8697.86,639.25,0.25,2014
Mississippi,DSCoonRapidsDam,854.51,Max WS,47646.86,779.28,802.1,,802.61,0.000227,5.75,8980.78,681.83,0.25,2014
Mississippi,DSCoonRapidsDam,854.46,Max WS,47646.45,779.28,802,,802.53,0.000233,5.92,8784.97,662.16,0.25,2014
Mississippi,DSCoonRapidsDam,854.42,Max WS,47646.53,779.28,801.92,,802.47,0.000274,6.03,8677.14,711.28,0.27,2014
Mississippi,DSCoonRapidsDam,854.36,Max WS,47646.62,777.88,801.92,,802.39,0.000198,5.51,9473.89,728.05,0.23,2014
Mississippi,DSCoonRapidsDam,854.34,Max WS,47646.5,777.88,801.89,,802.37,0.000201,5.56,9431.83,728.94,0.24,2014
Mississippi,DSCoonRapidsDam,854.26,Max WS,47647.1,777.88,801.95,,802.28,0.000147,4.62,10987.44,806.55,0.2,2014
Mississippi,DSCoonRapidsDam,854.23,Max WS,47646.58,777.88,801.98,,802.25,0.000127,4.24,12074.78,911.62,0.19,2014
Mississippi,DSCoonRapidsDam,854.2    USAF Pool       ,Max WS,47646.56,777.88,802.14,784.72,802.17,0.000007,1.17,40858.55,3283.76,0.05,2014
Mississippi,DSCoonRapidsDam,854.18   USAF Horseshoe  ,,Inl Struct,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,854.16,Max WS,47647.23,771.25,796.09,,796.11,0.000004,0.99,48207.19,2250.78,0.04,2014
Mississippi,DSCoonRapidsDam,854.1,Max WS,47647.14,769.28,796.07,,796.11,0.000012,1.49,31904.81,1650.56,0.06,2014
Mississippi,DSCoonRapidsDam,854.05,Max WS,47647.17,769.44,795.93,776.46,796.11,0.000059,3.43,13895.98,821.01,0.13,2014
Mississippi,DSCoonRapidsDam,854      USAF Spillway   ,,Inl Struct,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,853.98,Max WS,36048.51,722.19,761.27,,761.36,0.000018,2.36,15311.53,594.61,0.08,2014
Mississippi,DSCoonRapidsDam,853.93,Max WS,36048.64,722.19,761.26,,761.35,0.000018,2.42,14875.81,697.71,0.08,2014
Mississippi,DSCoonRapidsDam,853.88,Max WS,36048.79,720.19,761.26,,761.34,0.000025,2.38,15132.29,967.5,0.08,2014
Mississippi,DSCoonRapidsDam,853.85,Max WS,36048.8,719.19,761.25,,761.34,0.000016,2.41,14963.47,1164.03,0.07,2014
Mississippi,DSCoonRapidsDam,853.81,Max WS,36048.73,718.19,761.26,,761.34,0.000015,2.24,16126.46,1188.13,0.07,2014
Mississippi,DSCoonRapidsDam,853.77,Max WS,36048.65,717.19,761.26,,761.33,0.000013,2.15,16805.73,1126.64,0.07,2014
Mississippi,DSCoonRapidsDam,853.68,Max WS,36048.53,719.19,761.24,,761.33,0.000015,2.35,15367.49,937.28,0.07,2014
Mississippi,DSCoonRapidsDam,853.62,Max WS,36048.55,718.59,761.2,,761.32,0.000032,2.83,12715.58,773.52,0.1,2014
Mississippi,DSCoonRapidsDam,853.58,Max WS,36048.63,718.19,761.24,,761.32,0.000017,2.16,16662.72,804.31,0.07,2014
Mississippi,DSCoonRapidsDam,853.56   LSAF Pool       ,Max WS,36048.63,715.19,761.26,,761.31,0.000014,1.83,19653.07,800.86,0.07,2014
Mississippi,DSCoonRapidsDam,853.51,Max WS,36048.65,715.19,761.25,724.79,761.31,0.000018,1.88,19151.45,911.51,0.07,2014
Mississippi,DSCoonRapidsDam,853.49   LSAF            ,,Inl Struct,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,853.47,Max WS,105958,709.19,734.44,,738,0.001229,15.13,7007.21,539.48,0.59,2014
Mississippi,DSCoonRapidsDam,853.42,Max WS,103054.7,709.19,734.52,,737.41,0.001052,13.65,7623.96,411.55,0.54,2014
Mississippi,DSCoonRapidsDam,853.39,Max WS,101538.9,709.19,734.56,,737.1,0.000895,12.78,8035.01,431.43,0.5,2014
Mississippi,DSCoonRapidsDam,853.37,Max WS,100155.7,709.19,734.21,726.84,736.82,0.000911,12.97,7863.48,434.1,0.51,2014
Mississippi,DSCoonRapidsDam,853.35   I-35W Bridge    ,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,853.33,Max WS,100155.7,709.19,734.81,,736.8,0.00069,11.33,9043.74,502.82,0.45,2014
Mississippi,DSCoonRapidsDam,853.32   LSAF Tailwater  ,Max WS,99773.31,709.19,734.74,726.46,736.76,0.000733,11.43,9031.26,536.24,0.46,2014
Mississippi,DSCoonRapidsDam,853.28   10th Ave Bridge ,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,853.27,Max WS,99773.31,701.99,735.56,,736.71,0.00033,8.6,11760.35,559.68,0.32,2014
Mississippi,DSCoonRapidsDam,853.26,Max WS,98058.88,701.99,735.52,,736.61,0.000312,8.38,11964.32,597.04,0.31,2014
Mississippi,DSCoonRapidsDam,853.24,Max WS,96010.92,701.99,735.49,,736.5,0.000309,8.04,12179.71,609.15,0.3,2014
Mississippi,DSCoonRapidsDam,853.21,Max WS,91634.86,707.79,734.83,,736.21,0.000506,9.42,9812.71,540.23,0.38,2014
Mississippi,DSCoonRapidsDam,853.17,Max WS,83110.34,707.79,734.71,722.89,735.87,0.000365,8.66,9679.71,471.85,0.33,2014
Mississippi,DSCoonRapidsDam,853.15   Northern Pacific,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,853.14,Max WS,83110.34,706.69,734.83,,735.84,0.000315,8.06,10372.65,494.2,0.3,2014
Mississippi,DSCoonRapidsDam,853.08,Max WS,82845.67,706.69,734.88,,735.78,0.00028,7.62,10988.3,571.76,0.29,2014
Mississippi,DSCoonRapidsDam,852.91,Max WS,81152.62,708.99,734.27,,735.46,0.00041,8.77,9280.53,471.83,0.35,2014
Mississippi,DSCoonRapidsDam,852.82,Max WS,79795.92,710.09,734.05,723.63,735.2,0.000424,8.62,9252.95,484.99,0.35,2014
Mississippi,DSCoonRapidsDam,852.79   MN-122 (Washingt,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,852.77,Max WS,79795.92,710.49,734.07,,735.12,0.000407,8.22,9747.18,545.45,0.34,2014
Mississippi,DSCoonRapidsDam,852.64,Max WS,77576.95,710.49,733.78,,734.79,0.000346,8.08,9670.2,502.31,0.32,2014
Mississippi,DSCoonRapidsDam,852.22,Max WS,73483.62,710.49,732.91,,733.91,0.000388,8,9218.53,513.12,0.33,2014
Mississippi,DSCoonRapidsDam,851.91,Max WS,70506.2,709.39,732.64,,733.3,0.000252,6.51,10955.39,682.8,0.27,2014
Mississippi,DSCoonRapidsDam,851.78,Max WS,68273.94,708.09,732.54,720.14,733.13,0.000218,6.16,11095.79,596.55,0.25,2014
Mississippi,DSCoonRapidsDam,851.74   I-94 Bridge     ,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,851.71,Max WS,68273.94,708.69,732.41,,733.01,0.000215,6.2,11094.14,602.36,0.25,2014
Mississippi,DSCoonRapidsDam,851.57,Max WS,68138.44,708.69,732.41,,732.95,0.000212,5.92,11604.17,665.18,0.25,2014
Mississippi,DSCoonRapidsDam,851.55,Max WS,67910.23,709.09,732.35,,732.89,0.000214,5.9,11642.18,688.18,0.25,2014
Mississippi,DSCoonRapidsDam,851.52,Max WS,67563.72,709.09,732.31,720.31,732.81,0.000208,5.69,12025.86,756.88,0.24,2014
Mississippi,DSCoonRapidsDam,851.5    Franklin Ave Bri,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,851.47,Max WS,67563.72,706.89,732.2,,732.72,0.000224,5.82,11967.15,794.37,0.25,2014
Mississippi,DSCoonRapidsDam,851.34,Max WS,47645.02,706.89,731.97,,732.3,0.000135,4.63,10325.63,609.88,0.19,2014
Mississippi,DSCoonRapidsDam,851.11,Max WS,47643.64,706.99,731.95,,732.17,0.000089,3.78,12635.04,729.72,0.16,2014
Mississippi,DSCoonRapidsDam,850.87,Max WS,47644.06,706.29,731.88,,732.06,0.000085,3.45,14028.13,940.52,0.15,2014
Mississippi,DSCoonRapidsDam,850.75,Max WS,47644.11,706.29,731.76,717.18,732.01,0.000095,3.98,12115.99,710.74,0.16,2014
Mississippi,DSCoonRapidsDam,850.72   Soo Line Railroa,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,850.69,Max WS,47644.11,706.39,731.74,,731.98,0.000086,3.87,12355.85,683.56,0.16,2014
Mississippi,DSCoonRapidsDam,850.48,Max WS,47644.32,706.39,731.65,,731.88,0.00009,3.87,12329.98,690.57,0.16,2014
Mississippi,DSCoonRapidsDam,850.14,Max WS,47643.7,703.99,731.48,,731.71,0.000107,3.83,12455.55,808.29,0.17,2014
Mississippi,DSCoonRapidsDam,849.94,Max WS,47642.85,703.99,731.45,718.9,731.62,0.000092,3.37,14180.3,994.89,0.16,2014
Mississippi,DSCoonRapidsDam,849.91   Lake Street Brid,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,849.88,Max WS,47642.99,699.89,731.32,,731.54,0.0001,3.74,12934.16,877.47,0.16,2014
Mississippi,DSCoonRapidsDam,849.76,Max WS,47643.52,699.89,731.23,,731.47,0.000105,3.93,12487.3,872.95,0.17,2014
Mississippi,DSCoonRapidsDam,849.42,Max WS,47643.64,703.39,731.11,,731.31,0.000074,3.61,13271.13,749.79,0.15,2014
Mississippi,DSCoonRapidsDam,849.04,Max WS,47642.5,708.49,730.95,,731.14,0.000095,3.51,13623.19,934.56,0.16,2014
Mississippi,DSCoonRapidsDam,848.62,Max WS,47642.93,708.49,730.75,,730.94,0.000087,3.45,13815.14,902.47,0.15,2014
Mississippi,DSCoonRapidsDam,848.23,Max WS,47642.61,709.59,730.64,,730.77,0.000074,2.95,16199.44,1196.88,0.14,2014
Mississippi,DSCoonRapidsDam,847.82,Max WS,47642.1,706.79,730.54,,730.67,0.000051,2.85,16733.79,948.19,0.12,2014
Mississippi,DSCoonRapidsDam,847.79,Max WS,47962.89,706.79,730.5,716.07,730.63,0.000057,2.92,16461.36,1009.3,0.13,2014
Mississippi,DSCoonRapidsDam,847.77   Ford Parkway Bri,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,847.75,Max WS,47963.14,694.99,730.55,,730.63,0.000025,2.27,21167.05,1016.17,0.09,2014
Mississippi,DSCoonRapidsDam,847.65,Max WS,47963.01,694.99,730.52,,730.62,0.00003,2.52,19119.49,914.53,0.1,2014
Mississippi,DSCoonRapidsDam,847.63   LD1 Pool        ,Max WS,47962.76,694.99,730.51,,730.61,0.000032,2.54,18895.81,915.68,0.1,2014
Mississippi,DSCoonRapidsDam,847.61,Max WS,47962.97,694.99,730.51,710.02,730.61,0.000028,2.46,19518.12,894.42,0.09,2014
Mississippi,DSCoonRapidsDam,847.6    LD 1            ,,Inl Struct,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,847.58,Max WS,45049.54,670.65,708.07,,708.13,0.000012,1.91,23539.84,864.12,0.06,2014
Mississippi,DSCoonRapidsDam,847.53,Max WS,45053.54,670.65,708.06,,708.13,0.000019,2.09,21600.41,910.71,0.07,2014
Mississippi,DSCoonRapidsDam,847.51   LD 1 Tailwater  ,Max WS,45049.47,670.65,708.07,,708.13,0.000011,1.8,25098.82,909.28,0.06,2014
Mississippi,DSCoonRapidsDam,847.43,Max WS,45049.35,670.65,708.06,,708.12,0.000018,1.91,23682.76,959.53,0.07,2014
Mississippi,DSCoonRapidsDam,847.35   MinnehahaCreek  ,,Lat Struct,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,847.23,Max WS,45047.54,670.65,707.86,,708.1,0.000064,3.96,12798.44,654.78,0.13,2014
Mississippi,DSCoonRapidsDam,847.12,Max WS,45563.24,670.65,707.88,,708.05,0.000044,3.35,14349.71,1358.35,0.11,2014
Mississippi,DSCoonRapidsDam,846.72,Max WS,45567.21,670.65,707.71,,707.96,0.000064,4.01,13526.31,876.43,0.13,2014
Mississippi,DSCoonRapidsDam,846.22,Max WS,45564.45,670.85,707.57,,707.79,0.000063,3.88,16378.87,1141.85,0.13,2014
Mississippi,DSCoonRapidsDam,845.82,Max WS,44710.14,671.85,707.43,,707.65,0.000063,3.92,15918.72,1084.55,0.13,2014
Mississippi,DSCoonRapidsDam,845.63,Max WS,43448.55,670.65,707.22,683.24,707.58,0.000105,4.93,11025.5,869.85,0.16,2014
Mississippi,DSCoonRapidsDam,845.6    MN-5 Bridge     ,,Bridge,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,845.56,Max WS,43448.55,671.85,707.2,,707.53,0.000093,4.75,11511.65,823.92,0.15,2014
Mississippi,DSCoonRapidsDam,845.46,Max WS,43453.52,670.65,707.29,,707.45,0.000046,3.34,15784.37,822.06,0.11,2014
Mississippi,DSCoonRapidsDam,845.4,,Lat Struct,,,,,,,,,,2014
Mississippi,DSCoonRapidsDam,845.24,Max WS,49598.07,670.65,707.14,,707.36,0.000062,3.88,16403.9,812.21,0.12,2014
Mississippi,DSCoonRapidsDam,845,Max WS,52321.77,670.65,706.96,,707.25,0.000078,4.36,12412.78,648.39,0.14,2014
Mississippi,DSCoonRapidsDam,844.57,Max WS,66923.88,670.65,706.77,,707.01,0.000067,4.3,29367.01,2520.3,0.13,2014
Mississippi,DSCoonRapidsDam,844.15,Max WS,74596.03,670.65,706.5,,706.84,0.000112,5.26,30357.33,2844.2,0.17,2014
Mississippi,DSMinnesota,843.9,Max WS,115113.9,670.65,706.5,,706.81,0.000104,4.77,39014.26,3112.69,0.16,2014
Mississippi,DSMinnesota,843.62,Max WS,115101,672.75,706.11,,706.75,0.000197,7.01,32377.17,2852.25,0.23,2014
Mississippi,DSMinnesota,843.44,Max WS,115095.6,670.55,705.9,,706.57,0.000191,7.08,27502.27,2772.88,0.22,2014
Mississippi,DSMinnesota,843.26,Max WS,115089.7,665.95,705.82,684.51,706.35,0.000135,6.04,24725.32,2425.57,0.19,2014
Mississippi,DSMinnesota,843.23   Interstate 35E B,,Bridge,,,,,,,,,,2014
Mississippi,DSMinnesota,843.2,Max WS,115095.4,665.95,705.74,,706.28,0.00013,6.02,23823.74,2085.64,0.19,2014
Mississippi,DSMinnesota,843.09,Max WS,115095,667.35,705.74,,706.19,0.000122,5.59,28147.92,3019.52,0.18,2014
Mississippi,DSMinnesota,842.88,Max WS,115092.8,660.35,705.56,,706.09,0.000153,6.26,31499.48,3062.25,0.2,2014
Mississippi,DSMinnesota,842.62,Max WS,115091.8,669.05,705.47,,705.83,0.000113,5.31,41033.8,3308.67,0.17,2014
Mississippi,DSMinnesota,842.34,Max WS,115089.5,665.45,705.33,,705.66,0.000085,4.87,40540.64,3226.27,0.15,2014
Mississippi,DSMinnesota,841.96,Max WS,115089.4,666.95,705.01,,705.51,0.00015,6.31,38063.63,3241.93,0.2,2014
Mississippi,DSMinnesota,841.67,Max WS,115382.2,661.95,704.81,,705.29,0.00013,6.17,37894.59,2828.51,0.19,2014
Mississippi,DSMinnesota,841.46,Max WS,115380.8,666.35,704.73,,705.11,0.000105,5.33,38511.9,3060.92,0.17,2014
Mississippi,DSMinnesota,841.38,Max WS,115381.4,663.45,704.66,677.38,705.05,0.000085,5.03,23390.83,2487.3,0.15,2014
Mississippi,DSMinnesota,841.37   Chicago and Nort,,Bridge,,,,,,,,,,2014
Mississippi,DSMinnesota,841.36,Max WS,115381.4,663.45,704.82,,705.04,0.000049,3.78,32729.3,2827.13,0.12,2014
Mississippi,DSMinnesota,841.28,Max WS,115378.2,664.85,704.73,,705.03,0.000082,4.55,33724.55,1958.97,0.15,2014
Mississippi,DSMinnesota,841.09,Max WS,115377.2,657.35,704.34,,704.96,0.000187,6.36,20348.92,1442.08,0.22,2014
Mississippi,DSMinnesota,840.89,Max WS,115379.9,659.35,704.02,,704.77,0.000191,6.96,17226.87,1181.13,0.22,2014
Mississippi,DSMinnesota,840.66,Max WS,115378.1,670.85,704.17,,704.57,0.000104,5.06,23189.25,944.47,0.17,2014
Mississippi,DSMinnesota,840.42,Max WS,115378.6,667.15,704.06,683.54,704.44,0.000103,4.96,23729.47,928.02,0.16,2014
Mississippi,DSMinnesota,840.4    S Smith Ave Brid,,Bridge,,,,,,,,,,2014
Mississippi,DSMinnesota,840.38,Max WS,115376.3,667.15,704.03,,704.4,0.000107,4.87,24489.29,1171.1,0.17,2014
Mississippi,DSMinnesota,840.29,Max WS,115377.9,670.95,703.94,,704.35,0.000115,5.16,22484.12,984.16,0.17,2014
Mississippi,DSMinnesota,840.25,Max WS,115377.9,670.95,704.07,,704.32,0.000083,4.06,28518.31,1187.55,0.14,2014
Mississippi,DSMinnesota,840.24,,Lat Struct,,,,,,,,,,2014
Mississippi,DSMinnesota,840.08,Max WS,115377.7,669.87,703.71,,704.25,0.000146,5.92,21525.82,1159.31,0.19,2014
Mississippi,DSMinnesota,840.03,Max WS,115377.3,669.87,703.61,,704.22,0.000166,6.27,20187.46,1134.88,0.21,2014
Mississippi,DSMinnesota,839.85,Max WS,115375.3,669.27,703.48,,704.07,0.000154,6.17,20237.26,1157.4,0.2,2014
Mississippi,DSMinnesota,839.7,Max WS,115362.2,670.37,703.35,,703.94,0.000173,6.15,19285.82,1123.85,0.21,2014
Mississippi,DSMinnesota,839.52,Max WS,115374.7,666.77,703.35,,703.77,0.00015,5.22,22100.3,909.37,0.19,2014
Mississippi,DSMinnesota,839.48,Max WS,115365.1,666.25,703.05,,703.73,0.000317,6.64,17370.92,888.41,0.26,2014
Mississippi,DSMinnesota,839.44,Max WS,115366.1,667.65,702.95,685.22,703.66,0.000327,6.74,17124.13,880.09,0.27,2014
Mississippi,DSMinnesota,839.43   Chicago and Nort,,Bridge,,,,,,,,,,2014
Mississippi,DSMinnesota,839.4,Max WS,115367.3,667.65,702.67,,703.44,0.000333,7.03,16411.57,779.72,0.27,2014
Mississippi,DSMinnesota,839.33,Max WS,115367.2,658.27,702.86,,703.34,0.000139,5.59,20626.62,737.86,0.18,2014
Mississippi,DSMinnesota,839.25   St. Paul Gage   ,Max WS,115363.9,645.15,702.89,672.08,703.3,0.00009,5.17,22442.84,760.64,0.16,2014
Mississippi,DSMinnesota,839.23   Robert Street Br,,Bridge,,,,,,,,,,2014
Mississippi,DSMinnesota,839.22,Max WS,115366.2,645.57,702.71,,703.16,0.000107,5.44,21306.48,750.9,0.17,2014
