River,Reach,River Sta,Profile,Q Total,Min Ch El,W.S. Elev,Crit W.S.,E.G. Elev,E.G. Slope,Vel Chnl,Flow Area,Top Width,Froude # Chl,Event
Mississippi,LaCrossToLD10,684.89,Max WS,245598.2,615.91,638.26,,638.3,0.000025,1.89,163400.6,16518,0.09,2001
Mississippi,LaCrossToLD10,684.45,Max WS,245100.3,608.29,638.2,,638.24,0.000026,2.05,167248.9,14992.09,0.09,2001
Mississippi,LaCrossToLD10,684.01,Max WS,244839,607.55,638.14,,638.18,0.000025,1.97,181744,14465.3,0.09,2001
Mississippi,LaCrossToLD10,683.56,Max WS,244289.4,615.39,638.08,,638.12,0.000022,1.75,181048,13897.11,0.08,2001
Mississippi,LaCrossToLD10,683.11,Max WS,243710.8,599.36,638.03,,638.06,0.000022,2.36,174384,12957.89,0.09,2001
Mississippi,LaCrossToLD10,682.65,Max WS,243377.3,607.62,637.98,,638.01,0.000018,1.55,175751.3,12629.14,0.07,2001
Mississippi,LaCrossToLD10,682.2,Max WS,242340.1,611.86,637.94,,637.97,0.000015,1.43,178451.4,12548.57,0.07,2001
Mississippi,LaCrossToLD10,681.73,Max WS,228160.2,611,637.96,,637.98,0.000013,1.33,183206.2,13400.37,0.06,2001
Mississippi,LaCrossToLD10,681.5    CrookedCreekUS  ,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,681.3,Max WS,247936.9,608.43,637.9,,637.95,0.000021,1.74,142869.7,9444.8,0.08,2001
Mississippi,LaCrossToLD10,680.95,Max WS,239311.5,602.37,637.81,,637.87,0.000027,1.98,120889.8,7919.31,0.09,2001
Mississippi,LaCrossToLD10,680.51,Max WS,191356.6,605.15,637.74,,637.82,0.000027,2.29,83711.29,4418.18,0.09,2001
Mississippi,LaCrossToLD10,680.04,Max WS,191191,598.6,637.58,,637.75,0.000035,3.31,57757.61,2185.37,0.11,2001
Mississippi,LaCrossToLD10,679.72,Max WS,191165.8,594.22,637.46,,637.68,0.000046,3.78,54557.73,2864.28,0.13,2001
Mississippi,LaCrossToLD10,679.38   LD 8 Pool Gage  ,Max WS,191145.2,594.01,637.27,,637.58,0.000059,4.44,43237.62,1814.85,0.15,2001
Mississippi,LaCrossToLD10,679.3,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,679.27,Max WS,191141.6,595.05,637.14,611.67,637.54,0.000069,5.1,37509.93,1475.86,0.16,2001
Mississippi,LaCrossToLD10,679.24   LD 8            ,,Inl Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,679.21,Max WS,190792.3,592.16,636.41,,636.85,0.000084,5.3,37679.91,1466.01,0.17,2001
Mississippi,LaCrossToLD10,679.03   LD 8 Tailwater G,Max WS,192856.5,591.29,636.53,,636.77,0.000037,3.92,49644.62,1588.92,0.12,2001
Mississippi,LaCrossToLD10,678.59,Max WS,194971.6,593.32,636.36,,636.67,0.000051,4.46,44124.73,1453.36,0.14,2001
Mississippi,LaCrossToLD10,678.14,Max WS,198711.6,593.68,636.31,,636.54,0.000045,3.92,51715.12,2147.27,0.13,2001
Mississippi,LaCrossToLD10,677.8,Max WS,201336.2,601.63,636.25,,636.44,0.000054,3.53,60274.37,3235.87,0.13,2001
Mississippi,LaCrossToLD10,677.37,Max WS,200693.9,600.07,636.21,,636.34,0.000034,3.11,83025.3,4776.28,0.11,2001
Mississippi,LaCrossToLD10,676.92,Max WS,194301.4,588.58,636.1,,636.28,0.00004,3.64,81002.27,4830.11,0.12,2001
Mississippi,LaCrossToLD10,676.46,Max WS,188889.8,594.14,636,,636.19,0.000044,3.96,78713.66,4611.7,0.13,2001
Mississippi,LaCrossToLD10,676.3    BadAxeRiver     ,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,675.99,Max WS,176882.9,598.98,635.87,,636.09,0.000063,4.26,64763.6,3916.83,0.14,2001
Mississippi,LaCrossToLD10,675.52,Max WS,167739.4,601.79,635.77,,635.95,0.000052,3.71,64071.65,4079.27,0.13,2001
Mississippi,LaCrossToLD10,675.07,Max WS,156534.5,592.21,635.68,,635.83,0.000052,3.2,57782.31,3718.86,0.12,2001
Mississippi,LaCrossToLD10,674.6,Max WS,145962,599.33,635.61,,635.73,0.000043,2.75,58411.29,3487.89,0.11,2001
Mississippi,LaCrossToLD10,674.16,Max WS,139647.1,591.29,635.35,,635.64,0.000065,4.39,37682.03,1612.05,0.14,2001
Mississippi,LaCrossToLD10,673.7,Max WS,139645.5,595.15,635.08,,635.46,0.000086,5.02,28435.95,1035.93,0.16,2001
Mississippi,LaCrossToLD10,673.23,Max WS,137024.2,593.77,634.84,,635.26,0.000085,5.18,27216.33,959.81,0.16,2001
Mississippi,LaCrossToLD10,672.8,Max WS,134089.1,593.94,634.76,,635.09,0.000069,4.57,30137.27,1135.34,0.15,2001
Mississippi,LaCrossToLD10,672.36,Max WS,136465.1,594.74,634.41,,634.88,0.000098,5.49,25500.19,902.35,0.18,2001
Mississippi,LaCrossToLD10,671.91,Max WS,147869.9,600.64,634.29,,634.59,0.000082,4.42,35975.65,1736.01,0.16,2001
Mississippi,LaCrossToLD10,671.46,Max WS,164244.6,600.42,633.91,,634.34,0.000109,5.46,43042.46,2729.14,0.18,2001
Mississippi,LaCrossToLD10,671.1,Max WS,166840.8,604.96,633.85,,634.1,0.000088,4.3,60636.91,4146.31,0.16,2001
Mississippi,LaCrossToLD10,670.72,Max WS,213820,593.12,633.75,,633.87,0.000049,3.28,119076,9685.54,0.12,2001
Mississippi,LaCrossToLD10,670.41,Max WS,235104.5,589.94,633.66,,633.76,0.000048,3.05,144927.7,11884.12,0.12,2001
Mississippi,LaCrossToLD10,669.97,Max WS,250096.1,586.78,633.51,,633.66,0.000057,3.88,181596.8,14189.7,0.13,2001
Mississippi,LaCrossToLD10,669.5,Max WS,251260.8,595.48,633.4,,633.53,0.000055,3.88,188462,15019.32,0.13,2001
Mississippi,LaCrossToLD10,669.04,Max WS,251243.5,598.77,633.3,,633.38,0.000047,3.27,197334.8,15046.76,0.12,2001
Mississippi,LaCrossToLD10,668.6,Max WS,251255.1,601.98,633.21,,633.27,0.000037,2.9,211343.6,15119.75,0.1,2001
Mississippi,LaCrossToLD10,668.15,Max WS,251250.2,605.54,633.12,,633.18,0.000034,2.74,212342.6,15078.69,0.1,2001
Mississippi,LaCrossToLD10,667.7,Max WS,251238.2,596.76,633.06,,633.1,0.000026,2.46,224869.8,15505.3,0.09,2001
Mississippi,LaCrossToLD10,667.24,Max WS,251247.6,595.61,632.99,,633.03,0.000027,2.55,229057.3,18003.7,0.09,2001
Mississippi,LaCrossToLD10,666.78,Max WS,251242.4,604.06,632.93,,632.96,0.000027,2.38,235321.6,16927.82,0.09,2001
Mississippi,LaCrossToLD10,666.34,Max WS,251237.2,600.58,632.87,,632.9,0.000024,2.3,246117.3,16203.85,0.08,2001
Mississippi,LaCrossToLD10,665.89,Max WS,251242.5,604.22,632.81,,632.84,0.000025,2.29,243607.6,16255.91,0.09,2001
Mississippi,LaCrossToLD10,665.42,Max WS,251238.8,601.44,632.75,,632.78,0.000026,2.33,241879.9,16597.5,0.09,2001
Mississippi,LaCrossToLD10,664.97,Max WS,251234.9,601.03,632.68,,632.71,0.000029,2.42,235630.7,16447.27,0.09,2001
Mississippi,LaCrossToLD10,664.52,Max WS,251228.9,605.72,632.61,,632.64,0.000029,2.38,231219.3,16005.66,0.09,2001
Mississippi,LaCrossToLD10,664.04,Max WS,251231.9,604.65,632.54,,632.57,0.000029,2.47,232291.7,15963.76,0.09,2001
Mississippi,LaCrossToLD10,663.6,Max WS,251227.3,597.12,632.47,,632.51,0.000023,2.57,219035.2,14512.02,0.08,2001
Mississippi,LaCrossToLD10,663.38,Max WS,251224.5,595.24,632.41,613.94,632.49,0.000036,3.2,169060.5,14072.28,0.11,2001
Mississippi,LaCrossToLD10,663.36   Black Hawk Bridg,,Bridge,,,,,,,,,,2001
Mississippi,LaCrossToLD10,663.35,Max WS,251227.3,594.03,631.88,,632.27,0.000096,5.78,66901.13,13868.03,0.19,2001
Mississippi,LaCrossToLD10,663.18   Lansing Gage    ,Max WS,251227.8,597.94,631.91,,632.14,0.000088,5.08,118668.2,14695.06,0.18,2001
Mississippi,LaCrossToLD10,663.03,Max WS,252103.5,598.91,631.96,,632.01,0.000026,2.69,198590.6,16337.84,0.1,2001
Mississippi,LaCrossToLD10,662.93,Max WS,252100.6,600.22,631.95,,631.99,0.000023,2.42,216092.7,16119.09,0.09,2001
Mississippi,LaCrossToLD10,662.7    ClearCreek      ,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,662.48,Max WS,252101.8,598.35,631.9,,631.93,0.000021,1.65,205383.7,15230.3,0.08,2001
Mississippi,LaCrossToLD10,662.07,Max WS,252096.8,597.2,631.86,,631.89,0.000016,1.43,221500.1,15687.89,0.07,2001
Mississippi,LaCrossToLD10,661.6,Max WS,252094.5,591.96,631.82,,631.85,0.000018,1.59,196999.7,14130.99,0.07,2001
Mississippi,LaCrossToLD10,661.15,Max WS,252095.5,594.48,631.78,,631.81,0.000014,1.45,196000.3,12993.75,0.06,2001
Mississippi,LaCrossToLD10,660.7,Max WS,252090.2,603.84,631.75,,631.77,0.000014,1.45,194451,12704.73,0.06,2001
Mississippi,LaCrossToLD10,660.27,Max WS,252102.2,590.02,631.72,,631.75,0.00001,1.29,210260.4,16827.72,0.06,2001
Mississippi,LaCrossToLD10,659.88,Max WS,252095.2,588.3,631.7,,631.72,0.000011,1.37,203024.4,13550.32,0.06,2001
Mississippi,LaCrossToLD10,659.42,Max WS,252088.4,601.05,631.67,,631.7,0.000011,1.27,198660.8,12869.28,0.06,2001
Mississippi,LaCrossToLD10,658.97,Max WS,252088.2,600.97,631.65,,631.67,0.00001,1.26,200836.4,12536.51,0.06,2001
Mississippi,LaCrossToLD10,658.52,Max WS,252092.8,604.78,631.62,,631.64,0.000011,1.26,200003.6,12195.72,0.05,2001
Mississippi,LaCrossToLD10,658.08,Max WS,252090.7,603.81,631.59,,631.62,0.000011,1.28,197602.3,11992.54,0.06,2001
Mississippi,LaCrossToLD10,657.66,Max WS,252079.9,604.93,631.57,,631.59,0.00001,1.25,201358.8,12081.68,0.05,2001
Mississippi,LaCrossToLD10,657.2,Max WS,252084.6,600.91,631.54,,631.57,0.00001,1.26,200199.1,12303.39,0.05,2001
Mississippi,LaCrossToLD10,656.73,Max WS,252081.4,599.47,631.52,,631.54,0.00001,1.24,205578.2,12198.54,0.05,2001
Mississippi,LaCrossToLD10,656.23,Max WS,252077.4,598.54,631.49,,631.52,0.00001,1.25,204433,11873.88,0.05,2001
Mississippi,LaCrossToLD10,655.9    CopperCreek     ,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,655.77,Max WS,252076.5,596.9,631.47,,631.5,0.00001,1.24,203322.2,11835.3,0.05,2001
Mississippi,LaCrossToLD10,655.32,Max WS,252060.9,600.56,631.44,,631.47,0.000011,1.29,195674.8,11484.82,0.05,2001
Mississippi,LaCrossToLD10,654.87,Max WS,252070.8,599.9,631.42,,631.44,0.000011,1.32,197940.7,11533.82,0.06,2001
Mississippi,LaCrossToLD10,654.4,Max WS,252066.5,598.01,631.39,,631.42,0.000012,1.42,198661.1,11477.49,0.06,2001
Mississippi,LaCrossToLD10,653.97,Max WS,252077.6,598.84,631.36,,631.39,0.000012,1.42,208048.6,12062.77,0.06,2001
Mississippi,LaCrossToLD10,653.5,Max WS,252063.7,599.51,631.33,,631.36,0.00001,1.26,200856.7,12441.32,0.05,2001
Mississippi,LaCrossToLD10,653.05,Max WS,252077.8,599.42,631.31,,631.34,0.00001,1.26,200903.4,11423.92,0.05,2001
Mississippi,LaCrossToLD10,652.6,Max WS,251938.8,598.72,631.29,,631.31,0.00001,1.24,203646.9,11848.26,0.05,2001
Mississippi,LaCrossToLD10,652.16,Max WS,252073.8,594.62,631.27,,631.29,0.000009,1.22,207643.8,11827.24,0.05,2001
Mississippi,LaCrossToLD10,651.7,Max WS,251899.6,584.26,631.24,,631.26,0.000012,1.33,190847.5,11522.75,0.06,2001
Mississippi,LaCrossToLD10,651.23,Max WS,251892.4,586.59,631.21,,631.24,0.00001,1.28,207908.4,13063.47,0.05,2001
Mississippi,LaCrossToLD10,650.78,Max WS,251927,594.38,631.19,,631.21,0.000011,1.34,203711.4,12604.44,0.06,2001
Mississippi,LaCrossToLD10,650.33,Max WS,251888.3,595.28,631.16,,631.19,0.000011,1.29,196765.1,11647.82,0.06,2001
Mississippi,LaCrossToLD10,649.87,Max WS,251881,600.59,631.13,,631.16,0.00001,1.29,195766.6,11205.17,0.05,2001
Mississippi,LaCrossToLD10,649.4,Max WS,251851.7,596.59,631.11,,631.13,0.000011,1.31,193521.8,11056.87,0.05,2001
Mississippi,LaCrossToLD10,648.92,Max WS,251836,586.91,631.08,,631.11,0.000011,1.33,190109.7,10710.41,0.06,2001
Mississippi,LaCrossToLD10,648.48,Max WS,251214.3,590.22,631.06,,631.09,0.00001,1.34,189197.8,11183.15,0.05,2001
Mississippi,LaCrossToLD10,648.03   LD 9 Pool Gage  ,Max WS,237149.3,585.04,631,,631.13,0.000035,3.52,147739.8,10328.93,0.11,2001
Mississippi,LaCrossToLD10,648,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,647.98,Max WS,231629.1,581.66,630.82,605.44,631.32,0.000091,6.21,59678.79,7112.94,0.18,2001
Mississippi,LaCrossToLD10,647.95   LD 9            ,,Inl Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,647.93,Max WS,231629.1,582.59,630.25,,630.83,0.000096,6.13,39690.87,1288.22,0.18,2001
Mississippi,LaCrossToLD10,647.7,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,647.67   LD 9 Tailwater G,Max WS,260054.9,578.05,630.29,,630.7,0.000062,5.16,51094.68,1449.52,0.15,2001
Mississippi,LaCrossToLD10,647.21,Max WS,230049.2,589.94,630.21,,630.56,0.000065,4.74,50854.93,1842.04,0.15,2001
Mississippi,LaCrossToLD10,646.76,Max WS,186193,588.97,630.19,,630.42,0.000048,3.96,57426.94,2387.21,0.13,2001
Mississippi,LaCrossToLD10,646.32,Max WS,134955.5,590.72,630.14,,630.41,0.000066,4.54,45250.79,2439.57,0.15,2001
Mississippi,LaCrossToLD10,645.85,Max WS,118436.4,596.85,629.99,,630.21,0.00005,3.89,36517.02,1500.57,0.13,2001
Mississippi,LaCrossToLD10,645.4,Max WS,144618.4,586.94,629.76,,630.14,0.000074,4.97,30220.22,1096.15,0.16,2001
Mississippi,LaCrossToLD10,644.93,Max WS,129114.4,593.08,629.61,,629.92,0.000063,4.43,30122.73,1126.91,0.15,2001
Mississippi,LaCrossToLD10,644.52,Max WS,134192.5,595.69,629.54,,629.77,0.000054,3.92,37642.77,1634.88,0.13,2001
Mississippi,LaCrossToLD10,644.05,Max WS,96831.29,592.34,629.7,,629.86,0.000038,3.37,36941.13,1680.49,0.11,2001
Mississippi,LaCrossToLD10,643.6,Max WS,91170.98,589.28,629.94,,630.08,0.00003,3.18,35582.59,1432.5,0.1,2001
Mississippi,LaCrossToLD10,643.13,Max WS,74814.65,597.52,629.45,,629.53,0.000019,2.28,35369.48,1847.39,0.08,2001
Mississippi,LaCrossToLD10,642.68,Max WS,68343.55,591.11,629.57,,629.62,0.000012,1.93,54376.2,2899.1,0.06,2001
Mississippi,LaCrossToLD10,642.23,Max WS,130859.9,595.79,629.69,,629.85,0.00004,3.57,66149.83,4083.7,0.12,2001
Mississippi,LaCrossToLD10,641.78,Max WS,126397.6,593.91,629.6,,629.7,0.000031,3.05,89400.23,5986.25,0.1,2001
Mississippi,LaCrossToLD10,641.3,Max WS,112108.4,594,629.83,,629.88,0.000016,2.39,135072.5,8310.34,0.07,2001
Mississippi,LaCrossToLD10,640.83,Max WS,304313.1,591.36,629.42,,629.52,0.000033,3.21,170438.2,9971.29,0.11,2001
Mississippi,LaCrossToLD10,640.4,Max WS,279288,590.03,628.92,,628.99,0.000028,3.06,178638.8,10063.77,0.1,2001
Mississippi,LaCrossToLD10,639.97,Max WS,253817.7,590.19,628.75,,628.83,0.000025,2.91,171543.4,10250.41,0.09,2001
Mississippi,LaCrossToLD10,639.5,Max WS,251300,591.22,628.67,,628.76,0.000027,2.95,162031.8,10386.98,0.1,2001
Mississippi,LaCrossToLD10,639.3,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,639.04,Max WS,250972.5,589.86,628.61,,628.69,0.000024,2.83,159665.2,8517.54,0.09,2001
Mississippi,LaCrossToLD10,638.59,Max WS,250861.8,593.34,628.56,,628.62,0.000026,2.72,158009.3,8106.96,0.09,2001
Mississippi,LaCrossToLD10,638.14,Max WS,250921.4,596.19,628.49,,628.56,0.000031,3,156440.2,8453.43,0.1,2001
Mississippi,LaCrossToLD10,637.9    YellowRiver     ,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,637.7,Max WS,250906.3,597.75,628.43,,628.49,0.00002,2.28,170027.7,8956.8,0.08,2001
Mississippi,LaCrossToLD10,637.22,Max WS,251053.5,593.79,628.36,,628.44,0.000029,2.95,148466.6,7924,0.1,2001
Mississippi,LaCrossToLD10,636.77,Max WS,250535.5,593.23,628.26,,628.37,0.000036,3.24,135173.5,7657.37,0.11,2001
Mississippi,LaCrossToLD10,636.32,Max WS,245315.7,594.88,628.25,,628.3,0.000028,2.48,143752.2,7097.85,0.09,2001
Mississippi,LaCrossToLD10,635.87,Max WS,240495.2,594.71,628.15,,628.26,0.000046,3.74,102609.1,5393.78,0.12,2001
Mississippi,LaCrossToLD10,635.4,Max WS,242822.1,594.87,628.01,,628.15,0.000051,3.9,95770.55,4948.89,0.13,2001
Mississippi,LaCrossToLD10,634.93,Max WS,242148.8,592.09,627.9,,628.02,0.000047,3.71,100172.3,5213.6,0.12,2001
Mississippi,LaCrossToLD10,634.8    BloodyRun       ,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,634.72,Max WS,236989.1,592.78,627.83,607.14,628,0.000057,4.08,81645.31,3891.77,0.14,2001
Mississippi,LaCrossToLD10,634.7    Marquette–Joliet,,Bridge,,,,,,,,,,2001
Mississippi,LaCrossToLD10,634.65,Max WS,237092.4,591.08,627.86,,627.99,0.000042,3.62,93251.75,6065.4,0.12,2001
Mississippi,LaCrossToLD10,634.64,Max WS,236208,592.34,627.9,,627.98,0.000033,3.1,118934.1,6125.91,0.1,2001
Mississippi,LaCrossToLD10,634.5,Max WS,233470.4,595.59,627.92,,627.99,0.000032,3.02,123611.9,6711.14,0.1,2001
Mississippi,LaCrossToLD10,634.07,Max WS,272767.1,594.97,627.77,,627.84,0.000031,2.9,139418.1,6881.71,0.1,2001
Mississippi,LaCrossToLD10,633.68,Max WS,248372.5,594.24,627.67,,627.72,0.000023,2.46,152498.3,7763.36,0.09,2001
Mississippi,LaCrossToLD10,633.28   Prairie du Chien,Max WS,252476.1,595.28,627.61,,627.67,0.000027,2.74,147194.3,7754.19,0.09,2001
Mississippi,LaCrossToLD10,632.9,Max WS,250759.2,588.78,627.51,,627.6,0.000036,3.12,131220.1,7569.95,0.1,2001
Mississippi,LaCrossToLD10,632.43,Max WS,250371.1,589.02,627.44,,627.52,0.000027,2.93,145829.8,7902.81,0.09,2001
Mississippi,LaCrossToLD10,632.02,Max WS,250135.8,585.6,627.39,,627.46,0.000026,2.72,164319.4,9232.91,0.09,2001
Mississippi,LaCrossToLD10,631.58,Max WS,248535.6,587.93,627.33,,627.41,0.000027,2.76,153367.1,8492.92,0.09,2001
Mississippi,LaCrossToLD10,631.16,Max WS,287647.9,571.14,627.17,,627.34,0.00005,4.21,133358.2,7698.83,0.13,2001
Mississippi,LaCrossToLD10,630.77,Max WS,287762.1,565.7,626.89,,627.35,0.000081,6.27,114189.3,7024.04,0.17,2001
Mississippi,LaCrossToLD10,630.33,Max WS,287516,576.69,626.81,,627.06,0.000062,4.46,119377.8,6646.13,0.14,2001
Mississippi,LaCrossToLD10,629.87,Max WS,287423.5,589.56,626.69,,626.88,0.000062,3.9,126422.1,7049.83,0.14,2001
Mississippi,LaCrossToLD10,629.43,Max WS,287378.6,590.73,626.52,,626.72,0.000063,3.94,120627.2,7073.12,0.14,2001
Mississippi,LaCrossToLD10,628.88,Max WS,287344.8,591.42,626.32,,626.55,0.000078,4.27,112054.6,6936.19,0.15,2001
Mississippi,LaCrossToLD10,628.52,Max WS,287046.3,590.97,626.16,,626.36,0.000074,4.14,112027.3,7218.16,0.15,2001
Mississippi,LaCrossToLD10,628.13,Max WS,287033.5,590.48,626.01,,626.18,0.000058,3.82,121486.9,7187.83,0.13,2001
Mississippi,LaCrossToLD10,627.73,Max WS,287036.6,593.12,625.96,,626.08,0.000046,3.2,127509.8,7548.13,0.12,2001
Mississippi,LaCrossToLD10,627.6    SnyMcGillCreek  ,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,627.4,Max WS,287022.3,593.81,625.88,,626,0.000047,3.55,127242.6,7711.44,0.12,2001
Mississippi,LaCrossToLD10,626.98,Max WS,287010.9,565.89,625.73,,625.91,0.000049,4.32,121076.7,8175.59,0.13,2001
Mississippi,LaCrossToLD10,626.53,Max WS,286993.8,594.51,625.66,,625.77,0.000042,3.18,135422.6,8319,0.11,2001
Mississippi,LaCrossToLD10,626.08,Max WS,286889.8,590.47,625.56,,625.67,0.000044,3.16,132704.3,8474.92,0.11,2001
Mississippi,LaCrossToLD10,625.62,Max WS,286916.5,577.13,625.44,,625.58,0.000047,3.71,140637.3,8889.2,0.12,2001
Mississippi,LaCrossToLD10,625.17,Max WS,286900.6,581.97,625.33,,625.46,0.000039,3.28,145826.9,8722.6,0.11,2001
Mississippi,LaCrossToLD10,624.72   Clayton Gage    ,Max WS,286822.1,566.02,625.15,,625.41,0.000057,4.51,132205.4,8957.88,0.14,2001
Mississippi,LaCrossToLD10,624.26,Max WS,286733.2,565.81,624.96,,625.32,0.000073,5.63,131822.5,8843.65,0.17,2001
Mississippi,LaCrossToLD10,623.8,Max WS,286700.6,589.68,624.85,,625.09,0.000055,4.31,131356.4,8297.52,0.14,2001
Mississippi,LaCrossToLD10,623.33,Max WS,286704.1,588.75,624.75,,624.94,0.000051,3.81,131261,7895.87,0.13,2001
Mississippi,LaCrossToLD10,622.87,Max WS,286179.9,592.25,624.61,,624.81,0.000054,3.76,109430.5,7527.04,0.14,2001
Mississippi,LaCrossToLD10,622.6,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,622.4,Max WS,258591.1,592.84,624.7,,624.86,0.000045,3.41,109002,6138.8,0.12,2001
Mississippi,LaCrossToLD10,621.86,Max WS,277492.7,595.07,624.39,,624.76,0.000088,4.87,57007.23,2357.96,0.17,2001
Mississippi,LaCrossToLD10,621.5,Max WS,243071.9,584.68,624.17,,624.45,0.000072,4.27,57181.29,2775.72,0.16,2001
Mississippi,LaCrossToLD10,621.14,Max WS,235425.9,591.49,624.12,,624.33,0.000054,3.62,66796.27,3158.64,0.13,2001
Mississippi,LaCrossToLD10,620.58,Max WS,222343.1,589.74,623.98,,624.21,0.000056,3.97,64102.67,3330.58,0.14,2001
Mississippi,LaCrossToLD10,620.12,Max WS,213373.5,577.5,623.84,,624.11,0.00006,4.31,66445.48,3828.29,0.15,2001
Mississippi,LaCrossToLD10,619.67,Max WS,215419.6,577.73,623.71,,623.98,0.000065,4.74,81487.66,4570.69,0.15,2001
Mississippi,LaCrossToLD10,619.2,Max WS,211579.5,592,623.65,,623.8,0.000046,3.52,93222.95,5486.92,0.13,2001
Mississippi,LaCrossToLD10,618.67,Max WS,208864.1,595.39,623.55,,623.68,0.00005,2.96,70923.97,6020.46,0.12,2001
Mississippi,LaCrossToLD10,618.4    BuckCreek       ,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,618.29,Max WS,209207.7,594.74,623.43,,623.55,0.000048,2.82,86292.8,6629.72,0.12,2001
Mississippi,LaCrossToLD10,617.83,Max WS,173337.7,586.06,623.33,,623.46,0.000046,2.98,58504.74,5293.07,0.12,2001
Mississippi,LaCrossToLD10,617.38,Max WS,163699.5,587.74,623.17,,623.38,0.000056,3.83,56402.66,3645.7,0.14,2001
Mississippi,LaCrossToLD10,617.02,Max WS,154529.1,584.53,623.09,,623.3,0.000057,4.02,62336.48,3815.83,0.14,2001
Mississippi,LaCrossToLD10,616.53,Max WS,164422.4,584.91,622.99,,623.17,0.00004,3.85,80969.14,4552.53,0.12,2001
Mississippi,LaCrossToLD10,616.5    Guttenberg Levee,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,616.17,Max WS,172505.4,587.67,622.94,,623.07,0.000029,3.15,86715.82,4113.71,0.1,2001
Mississippi,LaCrossToLD10,615.78,Max WS,171344.2,582.98,622.78,,622.99,0.000047,3.79,55619.19,2814.64,0.13,2001
Mississippi,LaCrossToLD10,615.52,Max WS,170181.1,586.63,622.78,,622.9,0.000025,2.8,61064.97,2255.96,0.09,2001
Mississippi,LaCrossToLD10,615.27   LD 10 Pool Gage ,Max WS,193038.6,576,622.59,593.41,622.81,0.000032,3.74,51644.04,1658.2,0.11,2001
Mississippi,LaCrossToLD10,615.1    LD 10           ,,Inl Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,615.04   LD 10 Tailwater ,Max WS,192988.3,563.39,621.68,,622.06,0.000071,4.94,40726.21,1442.62,0.16,2001
Mississippi,LaCrossToLD10,614.75,Max WS,199001.1,576.19,621.64,,621.93,0.000042,4.31,46572.84,1362.26,0.13,2001
Mississippi,LaCrossToLD10,614.35,Max WS,202852.8,574.2,621.64,,621.83,0.000034,3.61,75029.92,3603.7,0.11,2001
Mississippi,LaCrossToLD10,614,Max WS,206385.1,575.68,621.6,,621.77,0.000033,3.54,92039.71,5452.06,0.11,2001
Mississippi,LaCrossToLD10,613.55,Max WS,212648.5,580.32,621.46,,621.7,0.000051,4.38,93617.81,5165.81,0.14,2001
Mississippi,LaCrossToLD10,613.2,Max WS,206406.5,580.43,621.44,,621.59,0.000038,3.37,95040.09,5077.07,0.12,2001
Mississippi,LaCrossToLD10,613,Max WS,184555.4,582.76,621.4,,621.53,0.000043,3.12,82350.33,4926.02,0.12,2001
Mississippi,LaCrossToLD10,612.6,Max WS,166992.9,583.32,621.34,,621.47,0.000033,2.97,61334,2690.1,0.11,2001
Mississippi,LaCrossToLD10,612,Max WS,162672.5,580.19,621.11,,621.38,0.000057,4.2,38996.5,1473.05,0.14,2001
Mississippi,LaCrossToLD10,611.22,Max WS,174579.5,582.61,620.85,,621.13,0.000051,4.22,41750.94,1449.45,0.14,2001
Mississippi,LaCrossToLD10,610.6,Max WS,188851.9,585.63,620.68,,620.91,0.000056,4.1,59506.02,2859.48,0.14,2001
Mississippi,LaCrossToLD10,610.09,Max WS,202801.5,587.42,620.57,,620.75,0.000045,3.65,76320.98,3844.86,0.12,2001
Mississippi,LaCrossToLD10,609.49,Max WS,195395.5,584.97,620.39,,620.61,0.000057,4.24,68722.41,3382.96,0.14,2001
Mississippi,LaCrossToLD10,609.06,Max WS,192176.6,586.59,620.3,,620.48,0.000044,3.55,70585.09,3545,0.12,2001
Mississippi,LaCrossToLD10,608.66,Max WS,197586.8,583.51,620.1,,620.38,0.000068,4.47,65792.8,4267.13,0.15,2001
Mississippi,LaCrossToLD10,608.6,,Lat Struct,,,,,,,,,,2001
Mississippi,LaCrossToLD10,608.05,Max WS,296052.2,578.53,619.65,,620.01,0.000086,5.16,95586.37,8055.92,0.18,2001
Mississippi,LaCrossToLD10,607.52,Max WS,295717.8,569.37,619.44,,619.79,0.000065,5.22,107878.4,8127.23,0.16,2001
