River,Reach,River Sta,Profile,Q Total,Min Ch El,W.S. Elev,Crit W.S.,E.G. Elev,E.G. Slope,Vel Chnl,Flow Area,Top Width,Froude # Chl,Event
Mississippi,BelowVermillion,781.72,Max WS,158885,645.69,677.9,,677.91,0.000001,0.52,307833.9,11998.79,0.02,2019
Mississippi,BelowVermillion,781.24,Max WS,158874.3,644,677.9,,677.9,0.000001,0.54,294580,11511.55,0.02,2019
Mississippi,BelowVermillion,780.77,Max WS,158891.4,642.63,677.89,,677.9,0.000002,0.71,241061.9,11889.22,0.02,2019
Mississippi,BelowVermillion,780.28,Max WS,158888.3,642.13,677.89,,677.9,0.000002,0.72,237453.5,11303.84,0.03,2019
Mississippi,BelowVermillion,779.76,Max WS,158884.2,642.5,677.89,,677.89,0.000001,0.56,286416.4,10746.36,0.02,2019
Mississippi,BelowVermillion,779.2,Max WS,158894.2,642.76,677.89,,677.89,0.000001,0.59,272094.1,9676.01,0.02,2019
Mississippi,BelowVermillion,779,Max WS,158890.4,642.79,677.88,,677.89,0.000001,0.56,284596.6,11759.35,0.02,2019
Mississippi,BelowVermillion,778.78,Max WS,158886.7,643.31,677.88,,677.89,0.000001,0.62,257625.6,9043.78,0.02,2019
Mississippi,BelowVermillion,778.32,Max WS,158859.6,642.84,677.88,,677.88,0.000002,0.74,218446.3,8375.73,0.02,2019
Mississippi,BelowVermillion,778,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,777.87,Max WS,158851.4,641.06,677.87,,677.88,0.000002,0.84,196901.9,7521,0.03,2019
Mississippi,BelowVermillion,777.38,Max WS,158883.8,639.78,677.87,,677.88,0.000002,0.82,199043.2,8048.1,0.03,2019
Mississippi,BelowVermillion,776.92,Max WS,158875.4,639.07,677.86,,677.87,0.000001,0.7,230456.2,7383.66,0.02,2019
Mississippi,BelowVermillion,776.43,Max WS,158861.3,638.81,677.86,,677.87,0.000001,0.76,208205.7,6498.64,0.02,2019
Mississippi,BelowVermillion,776,Max WS,158915,639.56,677.86,,677.87,0.000001,0.66,242309.7,7525.48,0.02,2019
Mississippi,BelowVermillion,775.6,Max WS,158835.2,639.78,677.86,,677.86,0.000001,0.62,255449.5,7952.34,0.02,2019
Mississippi,BelowVermillion,775.3,Max WS,158843.4,638.75,677.86,,677.86,0.000001,0.6,264094.5,8189.68,0.02,2019
Mississippi,BelowVermillion,775,Max WS,158864.7,636.53,677.85,,677.86,0.000001,0.72,222447.6,8397.43,0.02,2019
Mississippi,BelowVermillion,774.6,Max WS,158871,637.84,677.85,,677.86,0.000001,0.72,227189.9,8768.49,0.02,2019
Mississippi,BelowVermillion,774.1,Max WS,158845.3,637.38,677.85,,677.85,0.000001,0.55,291028.5,9517.82,0.02,2019
Mississippi,BelowVermillion,773.5,Max WS,158838.4,638.31,677.85,,677.85,0,0.46,348306.8,10768.98,0.01,2019
Mississippi,BelowVermillion,773.13,Max WS,158916,637.78,677.85,,677.85,0.000001,0.5,320297,10147.46,0.01,2019
Mississippi,BelowVermillion,772.6    Lake City Gage  ,Max WS,158889.5,636.34,677.84,,677.85,0.000001,0.49,329492.2,10776.68,0.01,2019
Mississippi,BelowVermillion,772.1,Max WS,158827.6,637.06,677.84,,677.85,0,0.39,404179.5,11727.64,0.01,2019
Mississippi,BelowVermillion,771.6,Max WS,158850.4,637.94,677.84,,677.85,0,0.37,428643.6,13658.97,0.01,2019
Mississippi,BelowVermillion,771.2,Max WS,158810.1,638.28,677.84,,677.85,0,0.37,428775.6,14120.77,0.01,2019
Mississippi,BelowVermillion,770.6,Max WS,158866.1,638.06,677.84,,677.84,0,0.34,469260.3,15347.79,0.01,2019
Mississippi,BelowVermillion,770.4,Max WS,158823.2,636.94,677.84,,677.84,0,0.38,426065.3,13989.02,0.01,2019
Mississippi,BelowVermillion,770.15,Max WS,158815.9,636.09,677.84,,677.84,0,0.39,408054.7,12776.64,0.01,2019
Mississippi,BelowVermillion,769.7,Max WS,158865.8,636.5,677.84,,677.84,0,0.37,434858.2,14015.65,0.01,2019
Mississippi,BelowVermillion,769.2,Max WS,158854.1,635.75,677.84,,677.84,0,0.38,420177.1,12701.92,0.01,2019
Mississippi,BelowVermillion,768.8,Max WS,158872.6,635.16,677.84,,677.84,0,0.4,399420.4,11619.96,0.01,2019
Mississippi,BelowVermillion,768.4,Max WS,158831.9,634.16,677.84,,677.84,0,0.42,382933.6,11164.73,0.01,2019
Mississippi,BelowVermillion,767.9,Max WS,158801.2,632.5,677.84,,677.84,0,0.44,364715,10490.48,0.01,2019
Mississippi,BelowVermillion,767.4,Max WS,158828.6,635,677.83,,677.84,0,0.42,380400.5,10895.32,0.01,2019
Mississippi,BelowVermillion,766.96,Max WS,158879.1,631.63,677.83,,677.84,0,0.47,341991.4,9825.23,0.01,2019
Mississippi,BelowVermillion,766.5,Max WS,158784.3,631,677.83,,677.83,0.000001,0.5,318835.8,9486.15,0.02,2019
Mississippi,BelowVermillion,766.05,Max WS,158858,629.44,677.83,,677.83,0.000001,0.57,278815.3,8705.45,0.02,2019
Mississippi,BelowVermillion,765.9    ChippewaRiver   ,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,765.6,Max WS,158781.6,626.13,677.82,,677.83,0.000001,0.63,253305.1,8703.28,0.02,2019
Mississippi,BelowVermillion,765.08,Max WS,158785.7,621.4,677.81,,677.83,0.000003,0.92,189931.1,8515.88,0.03,2019
Mississippi,BelowVermillion,764.68,Max WS,158550,626.29,677.68,,677.83,0.000043,3.29,74602.57,9215.98,0.12,2019
Mississippi,BelowVermillion,764.31,Max WS,158418,639.66,677.61,,677.72,0.00004,2.77,91357.02,10445.19,0.11,2019
Mississippi,BelowVermillion,763.88,Max WS,158871.6,641.29,677.42,,677.63,0.000071,3.95,78618.69,11160.65,0.15,2019
Mississippi,BelowVermillion,763.3,Max WS,165299.4,642.82,676.96,,677.45,0.000137,5.65,33116.63,11246.63,0.21,2019
Mississippi,BelowVermillion,762.78,Max WS,171476.2,652,676.81,,677.08,0.000106,4.46,72471.05,12267.52,0.18,2019
Mississippi,BelowVermillion,762.33,Max WS,172879.7,646.39,676.47,,676.85,0.00014,5.59,77752.44,14240.07,0.21,2019
Mississippi,BelowVermillion,761.88,Max WS,184051.9,646.65,676.02,,676.52,0.000171,6.45,74871.02,14831.36,0.24,2019
Mississippi,BelowVermillion,761.6,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,761.4,Max WS,186364.9,648.5,675.58,,676.09,0.000178,6.51,79530.84,16687.02,0.24,2019
Mississippi,BelowVermillion,760.92,Max WS,188403.8,628.18,675.21,,675.59,0.00016,5.55,85812.5,15540.66,0.22,2019
Mississippi,BelowVermillion,760.52   Wabasha Gage    ,Max WS,188374.2,645.38,674.96,,675.24,0.000117,5.09,76763.05,15302.26,0.2,2019
Mississippi,BelowVermillion,760.37,Max WS,188383.9,645.08,674.99,,675.08,0.00006,3.53,115950.7,14094.79,0.14,2019
Mississippi,BelowVermillion,760.26,Max WS,188374.7,638.83,674.76,661.61,675.11,0.000149,5.53,49181.71,13880.95,0.22,2019
Mississippi,BelowVermillion,760.22   Wabasha-Nelson B,,Bridge,,,,,,,,,,2019
Mississippi,BelowVermillion,760.18,Max WS,188250.1,645.23,673.96,,674.64,0.000296,7.6,37574.62,13855.04,0.31,2019
Mississippi,BelowVermillion,760.06,Max WS,188300.5,645.32,674.17,,674.26,0.000068,3.52,109105.5,13574.51,0.15,2019
Mississippi,BelowVermillion,759.9,Max WS,188274.4,647.44,674.12,,674.2,0.000064,3.52,112266.1,13265.36,0.14,2019
Mississippi,BelowVermillion,759.59,Max WS,188126,650.58,674.01,,674.09,0.000067,3.36,110133.2,12676.37,0.14,2019
Mississippi,BelowVermillion,759.13,Max WS,182213.4,652.94,673.84,,673.93,0.000073,3.34,99758.59,11423.72,0.15,2019
Mississippi,BelowVermillion,758.67,Max WS,181859.3,651.13,673.7,,673.76,0.000056,3.05,106443.4,10208.03,0.13,2019
Mississippi,BelowVermillion,758.22,Max WS,175878.8,647.3,673.54,,673.62,0.000064,3.23,96645.71,9877.12,0.14,2019
Mississippi,BelowVermillion,757.77,Max WS,174386.4,667.66,673.34,,673.41,0.000107,1.35,83433.51,8541.12,0.13,2019
Mississippi,BelowVermillion,757.31,Max WS,188197.2,650.59,673.03,,673.17,0.000093,3.85,77171.77,7270.71,0.17,2019
Mississippi,BelowVermillion,756.86,Max WS,188183,652.32,672.78,,672.92,0.000112,3.52,68626.72,6176.1,0.18,2019
Mississippi,BelowVermillion,756.4,Max WS,188144.9,652.37,672.49,,672.65,0.000109,3.16,59607.98,5498.81,0.17,2019
Mississippi,BelowVermillion,755.93,Max WS,188134.5,653.06,672.25,,672.39,0.000101,2.99,62983.87,5979.56,0.16,2019
Mississippi,BelowVermillion,755.48,Max WS,188113,640.44,672.13,,672.21,0.000047,2.34,80506.96,6541.9,0.11,2019
Mississippi,BelowVermillion,755.25   BuffaloRiver    ,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,755.02,Max WS,188107.4,647.76,671.92,,672.05,0.000091,2.82,66788.8,7513.39,0.15,2019
Mississippi,BelowVermillion,754.57,Max WS,188083.8,649.03,671.71,,671.84,0.000083,2.96,73512.2,8563.9,0.15,2019
Mississippi,BelowVermillion,754.07,Max WS,188070.7,647.95,671.45,,671.62,0.000103,3.64,70300.47,8084.23,0.17,2019
Mississippi,BelowVermillion,753.59,Max WS,188021,646.78,670.86,,671.18,0.000291,4.83,51416.28,6744.45,0.27,2019
Mississippi,BelowVermillion,753.12   LD 4 Pool Gage  ,Max WS,187981.6,644.31,670.4,,670.64,0.000109,3.93,47849.59,6308.49,0.17,2019
Mississippi,BelowVermillion,752.87,Max WS,187980.3,639.5,670.22,653.49,670.51,0.000111,4.29,44096.37,7007.91,0.17,2019
Mississippi,BelowVermillion,752.83   LD 4            ,,Inl Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,752.6    LD 4 Tailwater G,Max WS,187934.2,634.54,669.82,,670.21,0.000099,5.01,37492.5,7347.27,0.17,2019
Mississippi,BelowVermillion,752.13,Max WS,187937.9,625.23,669.85,,669.99,0.000042,3.9,95944.13,8464.61,0.12,2019
Mississippi,BelowVermillion,751.68,Max WS,187923.6,629.22,669.73,,669.87,0.000054,3.8,88720.66,8282.64,0.13,2019
Mississippi,BelowVermillion,751.23,Max WS,187861,632.05,669.52,,669.73,0.000079,4.24,72707.42,7276.58,0.16,2019
Mississippi,BelowVermillion,750.77,Max WS,187810.9,634.65,669.33,,669.55,0.000071,4,71531.73,7665.66,0.15,2019
Mississippi,BelowVermillion,750.3,Max WS,187895,628.96,669,,669.36,0.000123,5.27,57470.31,7179.33,0.19,2019
Mississippi,BelowVermillion,749.83   Alma Gage       ,Max WS,187835.2,640.25,668.82,,669.05,0.000097,4.09,64972.3,6707.93,0.16,2019
Mississippi,BelowVermillion,749.36,Max WS,187827.8,637.29,668.61,,668.81,0.00011,4.48,80114.5,7746.52,0.17,2019
Mississippi,BelowVermillion,748.88,Max WS,187797.2,645.19,668.39,,668.54,0.000096,3.77,84330.45,7974.73,0.16,2019
Mississippi,BelowVermillion,748.6,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,748.42,Max WS,177740.1,639.11,668.17,,668.33,0.000089,4.12,75459.91,6742.22,0.16,2019
Mississippi,BelowVermillion,747.97,Max WS,163809.4,646.27,668.01,,668.12,0.000079,3.26,71934.25,6845.81,0.14,2019
Mississippi,BelowVermillion,747.51,Max WS,154513,635.15,667.67,,667.95,0.000115,4.35,52636.63,6061.1,0.18,2019
Mississippi,BelowVermillion,747.04,Max WS,152959.7,625.77,667.35,,667.69,0.000138,5.33,63990.9,6754,0.2,2019
Mississippi,BelowVermillion,746.59,Max WS,146302.1,638.34,667.18,,667.33,0.000084,3.77,89613.83,8930.6,0.15,2019
Mississippi,BelowVermillion,746.14,Max WS,137569.4,641.2,667.01,,667.12,0.000086,3.71,103561,10828.32,0.15,2019
Mississippi,BelowVermillion,745.69,Max WS,135534.6,648.13,666.87,,666.92,0.000054,2.59,104986.2,10451.81,0.12,2019
Mississippi,BelowVermillion,745.23,Max WS,130789.5,646.61,666.76,,666.8,0.000045,2.44,110085.1,10657.73,0.11,2019
Mississippi,BelowVermillion,744.77,Max WS,135128.4,638.6,666.66,,666.69,0.000039,2.39,127749.7,11854.65,0.1,2019
Mississippi,BelowVermillion,744.5    WhitewaterRiver ,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,744.32,Max WS,131581.8,646.84,666.56,,666.59,0.000044,2.25,117820.9,11223.29,0.1,2019
Mississippi,BelowVermillion,743.86,Max WS,126347.5,646.13,666.44,,666.48,0.000051,2.45,104539.8,11155.24,0.11,2019
Mississippi,BelowVermillion,743.41,Max WS,120342.7,643.95,666.29,,666.35,0.000063,2.97,90517.3,9402.32,0.13,2019
Mississippi,BelowVermillion,742.97,Max WS,113039.3,643.47,666.11,,666.21,0.000073,3.51,69758.47,6410.88,0.14,2019
Mississippi,BelowVermillion,742.5,Max WS,107760.4,631.42,665.64,,665.95,0.000187,4.47,24121.22,1746.13,0.21,2019
Mississippi,BelowVermillion,742.03,Max WS,103031.6,627.09,665.23,,665.57,0.000156,4.63,22234.21,1468.1,0.2,2019
Mississippi,BelowVermillion,741.58,Max WS,121453.4,631.47,664.95,,665.16,0.000112,3.63,33649.4,2286.1,0.17,2019
Mississippi,BelowVermillion,741.12,Max WS,149260.6,640.89,664.57,,664.79,0.000115,3.8,39307.41,2517.95,0.17,2019
Mississippi,BelowVermillion,740.66,Max WS,181849.6,640.59,664.36,,664.5,0.000066,3,60788.33,3700.33,0.13,2019
Mississippi,BelowVermillion,740.5,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,740.2,Max WS,187163.7,637.13,664.2,,664.33,0.00007,2.89,64694.62,4321.54,0.13,2019
Mississippi,BelowVermillion,739.73,Max WS,187155.5,618.5,663.99,,664.15,0.000083,3.19,58613.45,4012.18,0.14,2019
Mississippi,BelowVermillion,739.28,Max WS,187133.9,625.29,663.73,,663.92,0.000099,3.51,53244.26,3466.89,0.16,2019
Mississippi,BelowVermillion,738.82,Max WS,187108.4,632.03,663.52,,663.71,0.000077,3.5,53430.72,2873.79,0.14,2019
Mississippi,BelowVermillion,738.3    LD 5 Pool Gage  ,Max WS,187078.1,622.97,663.22,,663.47,0.000119,3.98,47005.94,2227.23,0.15,2019
Mississippi,BelowVermillion,738.17,Max WS,187041.6,625.42,663.09,643.94,663.39,0.000109,4.4,42489.39,1928.14,0.15,2019
Mississippi,BelowVermillion,738.15   LD 5            ,,Inl Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,738.1,Max WS,187039.5,619.43,662.9,,663.1,0.000065,3.6,51898.33,1973.94,0.12,2019
Mississippi,BelowVermillion,738,Max WS,185230.5,616.85,662.91,,663.07,0.00005,3.15,58831.26,2515.3,0.1,2019
Mississippi,BelowVermillion,737.92   LD 5 Tailwater  ,Max WS,185235.8,627.12,662.83,,663.03,0.000104,3.6,51444.89,2593.23,0.14,2019
Mississippi,BelowVermillion,737.84,Max WS,184067,632.04,662.77,,662.99,0.000098,3.81,48312.52,2293.23,0.14,2019
Mississippi,BelowVermillion,737.57,Max WS,181612.2,621.48,662.54,,662.84,0.000112,4.4,41317.05,1814.94,0.15,2019
Mississippi,BelowVermillion,737.13,Max WS,178217,611.23,662.25,,662.61,0.000108,4.95,47629.2,2853.61,0.15,2019
Mississippi,BelowVermillion,736.68,Max WS,172039.7,621.34,662.04,,662.35,0.000112,4.73,55682.8,3863.87,0.16,2019
Mississippi,BelowVermillion,736.2,Max WS,168589.1,621.77,661.85,,662.1,0.00009,4.35,68695.02,4821.17,0.14,2019
Mississippi,BelowVermillion,735.75,Max WS,164374.2,627.25,661.7,,661.86,0.000087,3.77,68409.23,5951.61,0.13,2019
Mississippi,BelowVermillion,735.28,Max WS,161697.6,631.49,661.48,,661.65,0.000103,4.21,84014.09,6567.7,0.15,2019
Mississippi,BelowVermillion,734.82,Max WS,163701.5,632.67,661.3,,661.4,0.000074,3.22,84708.59,6769.23,0.12,2019
Mississippi,BelowVermillion,734.37,Max WS,163817.5,629.23,661.16,,661.22,0.000063,2.7,106549.1,8504.8,0.11,2019
Mississippi,BelowVermillion,733.89,Max WS,167409.7,633.79,661.02,,661.07,0.000057,2.74,113046.2,10475.82,0.11,2019
Mississippi,BelowVermillion,733.43,Max WS,177229.8,627.72,660.91,,660.95,0.000041,2.13,139276.1,12417.96,0.09,2019
Mississippi,BelowVermillion,732.98,Max WS,186756.6,629.74,660.79,,660.84,0.000054,2.74,149334.5,13904.66,0.1,2019
Mississippi,BelowVermillion,732.52,Max WS,186750.5,631.18,660.66,,660.71,0.000049,2.58,152775,14032.2,0.1,2019
Mississippi,BelowVermillion,732.07,Max WS,186746.3,631.35,660.56,,660.6,0.000036,2.13,147215.7,13954.07,0.08,2019
Mississippi,BelowVermillion,731.62,Max WS,186752,637.35,660.47,,660.5,0.000044,2.41,148923.8,14468.76,0.09,2019
Mississippi,BelowVermillion,731.5    Winona Levee Sys,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,731.3    Winona Levee Sys,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,731.16,Max WS,186737.6,625.93,660.35,,660.39,0.000049,2.54,150603.1,14801.39,0.1,2019
Mississippi,BelowVermillion,730.69,Max WS,186737.7,636.19,660.22,,660.27,0.00005,2.44,118925.4,12031.37,0.1,2019
Mississippi,BelowVermillion,730.56,Max WS,186739.7,635.31,660.13,,660.25,0.000093,3.3,100003.5,9906.04,0.13,2019
Mississippi,BelowVermillion,730.22,Max WS,186738.3,623.8,659.98,,660.1,0.000089,3.78,113209,8479.9,0.14,2019
Mississippi,BelowVermillion,729.74,Max WS,186732.8,604.91,659.69,,659.93,0.000084,4.47,76204.96,8270.91,0.14,2019
Mississippi,BelowVermillion,729.28,Max WS,186721.1,614.01,659.26,,659.69,0.00018,5.83,52694.99,6975.8,0.2,2019
Mississippi,BelowVermillion,728.98,Max WS,186726.8,621.71,659.17,,659.41,0.0001,4.43,73898.14,6726.85,0.15,2019
Mississippi,BelowVermillion,728.63   LD 5a Pool Gage ,Max WS,186723.7,622.43,658.8,,659.22,0.00015,5.53,44873.15,6877.04,0.18,2019
Mississippi,BelowVermillion,728.6    Winona Levee Sys,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,728.58,Max WS,186729.5,620.74,658.37,639.85,659.28,0.000274,7.96,31561.61,6710.77,0.25,2019
Mississippi,BelowVermillion,728.49   LD 5a           ,,Inl Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,728.47,Max WS,186727.2,622.08,657.95,,658.6,0.0002,6.86,30738.79,6084.58,0.21,2019
Mississippi,BelowVermillion,728.27   LD 5a Tailwater ,Max WS,186730.1,621.16,658.09,,658.4,0.000098,4.64,49198.64,6020.95,0.15,2019
Mississippi,BelowVermillion,727.82,Max WS,186725,620.73,657.83,,658.19,0.000142,5.25,53085.27,6095,0.18,2019
Mississippi,BelowVermillion,727.61,Max WS,186725.7,621,657.7,,657.95,0.000117,4.76,59882.87,5669.02,0.16,2019
Mississippi,BelowVermillion,727.18,Max WS,186720.2,617.61,657.58,,657.7,0.000065,3.51,87058.7,6942.34,0.12,2019
Mississippi,BelowVermillion,726.92,Max WS,186721.8,617.41,657.55,,657.6,0.000041,2.55,128812.5,9512.52,0.09,2019
Mississippi,BelowVermillion,726.9    Winona Levee Sys,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,726.45,Max WS,186722.9,618.75,657.42,,657.5,0.000046,2.95,105893.5,7741.2,0.1,2019
Mississippi,BelowVermillion,726.15,Max WS,186722.1,623.9,657.3,,657.42,0.000061,3.26,75108.13,6738.48,0.11,2019
Mississippi,BelowVermillion,725.87,Max WS,186715,622.44,656.98,640.38,657.3,0.000117,4.24,41174.15,4570.34,0.15,2019
Mississippi,BelowVermillion,725.85   Winona St Bridge,,Bridge,,,,,,,,,,2019
Mississippi,BelowVermillion,725.82,Max WS,186719,622.87,657.01,,657.29,0.0001,3.88,44802.51,5494.45,0.14,2019
Mississippi,BelowVermillion,725.72,Max WS,186711.1,616.15,657.07,,657.26,0.000033,2.33,57277.47,6332.43,0.08,2019
Mississippi,BelowVermillion,725.716,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,725.685  TrempealeauNWR  ,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,725.68   Winona Gage     ,Max WS,186712.8,617.83,656.99,640.56,657.25,0.0001,4.67,48025.08,6388.54,0.16,2019
Mississippi,BelowVermillion,725.66   Historic Wagon B,,Bridge,,,,,,,,,,2019
Mississippi,BelowVermillion,725.65,Max WS,186714,618.76,657.1,,657.23,0.000053,3.33,65533.65,6129.63,0.12,2019
Mississippi,BelowVermillion,725.19,Max WS,186654.1,627.34,656.84,,657.08,0.00009,4,61241.32,4880.37,0.15,2019
Mississippi,BelowVermillion,724.73,Max WS,186729.9,607.41,656.66,,656.89,0.000066,3.97,60226.62,3683.86,0.13,2019
Mississippi,BelowVermillion,724.27,Max WS,186712.8,621.18,656.37,,656.66,0.000127,4.39,46919.31,2915.55,0.18,2019
Mississippi,BelowVermillion,723.81,Max WS,186712.1,627.68,656.2,,656.4,0.00008,3.62,54266.65,3270.73,0.14,2019
Mississippi,BelowVermillion,723.45   TrempNWRPoolAB  ,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,723.37,Max WS,186716.3,628.76,655.94,,656.18,0.000114,4.08,60641.77,4189.14,0.17,2019
Mississippi,BelowVermillion,722.92,Max WS,186713.2,628.73,655.79,,655.92,0.000082,3.15,99188.22,9739.75,0.14,2019
Mississippi,BelowVermillion,722.46,Max WS,186711.7,625.07,655.56,,655.71,0.000094,3.47,86790.48,8208.66,0.15,2019
Mississippi,BelowVermillion,721.98,Max WS,186712.1,629.99,655.31,,655.48,0.000103,3.75,79594.14,6005.55,0.16,2019
Mississippi,BelowVermillion,721.52,Max WS,186710.4,621.9,655.03,,655.24,0.000109,4.26,75199.23,4987.75,0.17,2019
Mississippi,BelowVermillion,721.08,Max WS,186712.2,629.29,654.82,,654.99,0.000083,3.7,80490.21,4653.06,0.15,2019
Mississippi,BelowVermillion,720.61,Max WS,186707.6,631.4,654.7,,654.81,0.000049,2.5,72755.05,4586.04,0.11,2019
Mississippi,BelowVermillion,720.14,Max WS,186708.9,631.34,654.52,,654.66,0.000074,3.17,63346.35,4030.55,0.13,2019
Mississippi,BelowVermillion,719.7,Max WS,186513.5,629.42,654.14,,654.41,0.000166,4.97,58839.89,3494.58,0.2,2019
Mississippi,BelowVermillion,719.5    TrempealeauDS   ,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,719.24,Max WS,186507.3,627.61,653.85,,654.07,0.00009,3.75,50498.88,2707.11,0.15,2019
Mississippi,BelowVermillion,718.8,Max WS,186495.9,609.34,653.56,,653.84,0.000108,4.31,48161.7,2804.96,0.17,2019
Mississippi,BelowVermillion,718.32,Max WS,186493.3,611.96,653.25,,653.59,0.000104,4.81,48562.43,2803.96,0.17,2019
Mississippi,BelowVermillion,717.87,Max WS,186485.3,623.18,653.14,,653.33,0.00009,3.55,55331.86,3625.26,0.15,2019
Mississippi,BelowVermillion,717.42,Max WS,186458.1,628.68,652.84,,653.08,0.000138,4.33,60384.41,4255.8,0.18,2019
Mississippi,BelowVermillion,716.94,Max WS,187725.2,618.11,652.43,,652.74,0.00015,4.75,52813.93,3527.43,0.19,2019
Mississippi,BelowVermillion,716.48,Max WS,187728.6,618.67,652.01,,652.41,0.00015,5.46,49267.41,3357.19,0.2,2019
Mississippi,BelowVermillion,716,Max WS,187726,616.88,651.68,,652.03,0.000143,5.09,55126.6,3849.08,0.19,2019
Mississippi,BelowVermillion,715.52,Max WS,187720.6,616.91,651.27,,651.71,0.000135,5.61,52439.55,5436.72,0.19,2019
Mississippi,BelowVermillion,715.02,Max WS,187697.7,618.84,651.03,,651.35,0.000129,5.16,52996.57,4097.8,0.19,2019
Mississippi,BelowVermillion,714.53   LD 6 Pool Gage  ,Max WS,187601.4,621.68,650.71,,650.91,0.000191,4.14,56005.2,4542.68,0.18,2019
Mississippi,BelowVermillion,714.4,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,714.28,Max WS,187884.1,601.17,650.5,621.55,650.76,0.000079,4.4,60252.03,3943.63,0.13,2019
Mississippi,BelowVermillion,714.26   LD 6            ,,Inl Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,714.23,Max WS,187884.1,610.42,649.88,,650.3,0.000132,5.33,43989.42,3948.92,0.16,2019
Mississippi,BelowVermillion,714.2,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,714.13,Max WS,187228.7,596.74,650.01,,650.2,0.000058,3.59,71123.23,4197.27,0.11,2019
Mississippi,BelowVermillion,714.03   LD 6 Tailwater G,Max WS,186081.9,616.5,649.89,,650.17,0.00014,4.25,50597.19,4012.01,0.16,2019
Mississippi,BelowVermillion,713.7,Max WS,157655.3,616.16,650,,650.14,0.000079,3.37,58015.5,3383.94,0.12,2019
Mississippi,BelowVermillion,713.26,Max WS,180462.5,599.08,649.93,,650.13,0.000089,3.57,50639.44,2530.53,0.13,2019
Mississippi,BelowVermillion,712.81,Max WS,166440.1,624.27,649.6,,649.89,0.000186,4.81,43715.22,2413.09,0.18,2019
Mississippi,BelowVermillion,712.37,Max WS,197874.1,618.88,649.01,,649.22,0.000123,3.69,53605.67,3457.78,0.14,2019
Mississippi,BelowVermillion,711.92,Max WS,176986.5,618.94,648.48,,648.7,0.000109,3.41,48067.92,3608.94,0.14,2019
Mississippi,BelowVermillion,711.48,Max WS,127586.3,621,648.27,,648.49,0.000141,3.83,33399.43,1768.8,0.15,2019
Mississippi,BelowVermillion,711.03,Max WS,116577.8,611.63,647.98,,648.24,0.000118,4.06,28717.24,1199.32,0.15,2019
Mississippi,BelowVermillion,710.57,Max WS,135381.1,621.93,647.69,,647.89,0.000113,3.61,37545.21,1808.53,0.14,2019
Mississippi,BelowVermillion,710.09,Max WS,142284.1,616.44,647.4,,647.58,0.000111,3.41,42094.93,2247.69,0.14,2019
Mississippi,BelowVermillion,709.62,Max WS,167593.4,620.79,647.04,,647.22,0.000141,3.39,51053.71,3301.23,0.15,2019
Mississippi,BelowVermillion,709.13,Max WS,168239.2,615.56,646.63,,646.86,0.000159,3.85,43714.42,2487.22,0.16,2019
Mississippi,BelowVermillion,708.68,Max WS,168558,620.48,646.24,,646.48,0.000156,3.91,43214.24,2373.97,0.16,2019
Mississippi,BelowVermillion,708.22,Max WS,160582.4,622.68,645.95,,646.16,0.000146,3.65,44142.98,2573.67,0.15,2019
Mississippi,BelowVermillion,707.74,Max WS,125774.7,618.7,645.59,,645.87,0.0002,4.24,29730.04,1741.32,0.18,2019
Mississippi,BelowVermillion,707.3,Max WS,104949,615.78,645.28,,645.57,0.000152,4.31,24483.99,1155.67,0.16,2019
Mississippi,BelowVermillion,706.83   Dakota Gage     ,Max WS,128400.6,615.84,644.97,,645.09,0.000088,2.86,45021.32,2586.81,0.12,2019
Mississippi,BelowVermillion,706.38,Max WS,127010.9,621.18,644.77,,644.9,0.000103,2.91,44242.29,2733.74,0.13,2019
Mississippi,BelowVermillion,705.92,Max WS,85517.68,617.31,644.58,,644.71,0.000108,2.89,29648.96,1938.77,0.13,2019
Mississippi,BelowVermillion,705.43,Max WS,73709.22,616.77,644.28,,644.44,0.000145,3.19,23225.88,1649.06,0.15,2019
Mississippi,BelowVermillion,704.97,Max WS,37319.64,623.38,644.17,,644.3,0.000118,2.92,13937.38,1119.91,0.13,2019
